,name,text,url,follower_num
1491,EastCoast,"RT @straitarrow10: @TheRickyDavila This sweet, wonderful man. He brings comfort and joy wherever he goes. Oh to have him President right no…",https://pbs.twimg.com/profile_images/871110755264995328/FLqX6N5f_normal.jpg,336
892,Terrance Blott,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/827328968621580288/8wzPhDsT_normal.jpg,336
1336,EastCoast,"RT @ZacconeMaryann: @TheRickyDavila He's the best.boy do I miss him..great work, Mr. President Obama.",https://pbs.twimg.com/profile_images/871110755264995328/FLqX6N5f_normal.jpg,336
1271,EastCoast,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/871110755264995328/FLqX6N5f_normal.jpg,336
1604,EastCoast,RT @TinaZavareh: @TheRickyDavila I miss President Obama 😢 https://t.co/vh5OmbXaYY,https://pbs.twimg.com/profile_images/871110755264995328/FLqX6N5f_normal.jpg,336
287,Justin Luke Sutton,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/3401213359/ca97f24e5b835cf107f44da7dfe0f4ba_normal.jpeg,335
705,patrick barron,RT @JacobAWohl: I'm convinced that Justin Trudeau is actually just Barack Obama wearing a costume,https://pbs.twimg.com/profile_images/944416461438689280/UMP6ptip_normal.jpg,334
333,LOWKEY 💯 IS THE KEY,The real First Family 😏👌🏾✨ https://t.co/a7bsIMlndB,https://pbs.twimg.com/profile_images/937855797681360896/XPj9uG1b_normal.jpg,332
1693,Per(mutant)son,RT @feedthedrummer: *chants* Do it! Do it! Do it! Do it! https://t.co/VcvgLh6goj,https://pbs.twimg.com/profile_images/738701163613327360/u7vHWM_f_normal.jpg,330
1775,ash❁,"RT @MADBLACKTHOT: Y’all. The amount of retweets, favorites and replies 💀 https://t.co/6gjONTXo0C",https://pbs.twimg.com/profile_images/902625968946167808/1xl8lAYp_normal.jpg,330
1376,🍑,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/925446050315255810/Ab0fuOaE_normal.jpg,330
1612,CAL,"@Caprica1026 @DaveBartonUSA @Rosie @JeffFlake Heck where I live in a blue state, in my town you can't hardly find a… https://t.co/wD5eZAXhvS",https://pbs.twimg.com/profile_images/921549075765448704/3Mta_yIb_normal.jpg,330
1824,ash❁,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/902625968946167808/1xl8lAYp_normal.jpg,330
836,Jesse Gillette,RT @funder: Right about now Trump’s vacation cost for the year will surpass $100 million. That’s more than Obama spent in 8 years. When he…,https://pbs.twimg.com/profile_images/944879312435425280/-gTbGD-D_normal.jpg,328
68,Claudia,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/850200217190252548/juKR1p7P_normal.jpg,326
1658,Oscar,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/854995542002118656/NKR2Jx-T_normal.jpg,326
1737,MariaCristina Medina,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/922708555416838144/2S8CW-_6_normal.jpg,325
1094,⚔,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/740846161142153221/er1wFPUw_normal.jpg,325
783,Kenzie🏳️‍🌈Pearl,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/941571946998829056/G5XVA3q1_normal.jpg,325
1871,Ellen Jo Roberts,RT @funder: Fun Fact: President Barack Obama celebrated Christmas &amp; even said it every single year of his presidency. There’s no war on Chr…,https://pbs.twimg.com/profile_images/430921288543002624/Xuqr8o9-_normal.jpeg,323
142,DiamondtileX2,"RT @RNRKentucky: @e391615r @BarackObama I listened &amp; watched closely as Obama tried to destroy America &amp; I know that many times, it was onl…",https://pbs.twimg.com/profile_images/784204238859534336/PI4gCE3K_normal.jpg,322
529,Lewdog,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/795406127622225920/Y2iBxmk3_normal.jpg,321
351,merry hag,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/939550470321901569/94Ev5CtF_normal.jpg,320
1528,TennLinda,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/1752189638/image_normal.jpg,320
874,Diana,"RT @ChadwickWood: @CarlBrownson @philledup @HarrietBlevins @BillKristol When Obama took office the debt was approx $10 trillion,  In 8 year…",https://pbs.twimg.com/profile_images/931966788644024321/usOFywQo_normal.jpg,318
1123,Ryan Nugent,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/797201708497698817/Xclw0wEr_normal.jpg,318
127,SandyB,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/919544550498226176/lb8Kv3NW_normal.jpg,318
1213,donny muskoka,"RT @GSarafan: The same people who think Obama is a Muslim, think Trump is a Christian.",https://pbs.twimg.com/profile_images/910072598935080961/y83jhMeF_normal.jpg,317
847,Bryan,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/900948631187972097/cNFyMfgK_normal.jpg,316
1668,UniPremuim Papers,Compare and contrast President Obama’s policy toward Iran with the policy of President George W. Bush? Why and how https://t.co/dpSg1a2LHD,https://pbs.twimg.com/profile_images/926112323118518272/aDl43Z_O_normal.jpg,316
1410,MyNewsFeed,RT @WhoWolfe: 10 records set be Obama!!! Dems love him. https://t.co/pL9NK7iHcE,https://pbs.twimg.com/profile_images/918865087535890434/_OflSjiw_normal.jpg,315
763,MyNewsFeed,"RT @ClintonM614: If Obama had a son- I bet he wouldn't look like this.

#MerryChristmas https://t.co/HpoAUEicYu",https://pbs.twimg.com/profile_images/918865087535890434/_OflSjiw_normal.jpg,315
1247,Ł4#Ƶ¥ (ง︡’-‘︠)ง,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/911715798699388930/2RcxJwh3_normal.jpg,315
325,Rowdy Bunny,"@realDonaldTrump Holy shit, PLEASE stop talking out of your ass. There was no assault on your cherished phrase, peo… https://t.co/65InMrgMrJ",https://pbs.twimg.com/profile_images/751535702156808192/LRbz4ePK_normal.jpg,315
739,Rowdy Bunny,"@realDonaldTrump Holy shit, PLEASE stop talking out of your ass. There was no assault on your cherished phrase, peo… https://t.co/hXz0tsGlwj",https://pbs.twimg.com/profile_images/751535702156808192/LRbz4ePK_normal.jpg,315
1421,Wave Empire,"@MH17files We also want Cheyney, and all of their administration, they are all guilty of war crimes in Iraq. Afterwards Obama is next.",https://pbs.twimg.com/profile_images/680355540598296578/1mEJOJg6_normal.jpg,313
822,Leon,"So that family photo from Obama's Merry Christmas msg was taken in 2013?  Guess they are scattered, like a lot of families with older kids.",https://pbs.twimg.com/profile_images/801521908059668480/3_7J48PN_normal.jpg,313
375,Wise Hawk,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/853918685626417153/xePltq87_normal.jpg,313
1816,Alice @PennysMom,"RT @kwilli1046: Merry Christmas- 
#Obama Administration Will Be Formally Investigated for ‘Potentially Criminal’ Act Involving #Hezbollah,…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,312
283,xavier,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/907146208644300800/UITD9b5t_normal.jpg,312
730,Heather Whittle,"RT @BradMossEsq: Obama struggled for 2 years with the legal, policy and ethical implications of how to counter the disinformation campaign…",https://pbs.twimg.com/profile_images/886033617834651649/rCjgDkqb_normal.jpg,310
248,Christina,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/941345424215982081/CeQ85J22_normal.jpg,309
713,true jackson VP👸🏽,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/932000447979761665/FwqMLYuu_normal.jpg,307
165,a,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/938716850862546944/ZzPI_04m_normal.jpg,307
1176,🦋SHINÉ🦋,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/931338891075956737/EtdLIWjG_normal.jpg,307
1777,waqaychay,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/507055890/twitterProfilePhoto_normal.jpg,306
520,ironingNapkins,"RT @LiberalMmama: No one tell Donald-Thin-Skin how many more rts Pres Obama received this year for #Christmas
#ThanksObama https://t.co/2Vt…",https://pbs.twimg.com/profile_images/928237916907765761/cGye1-SO_normal.jpg,306
1401,R Clo,"RT @TrumpSuperPAC: BEAUTIFUL! Muslims free from Obama and ISIS!
Democrats and Fake News hiding the truth from people! https://t.co/9skIOOCt…",https://pbs.twimg.com/profile_images/599682901425332225/-Hq1BTjp_normal.jpg,305
1836,Shelia Jayne Adkins,RT @JacobAWohl: I'm convinced that Justin Trudeau is actually just Barack Obama wearing a costume,https://pbs.twimg.com/profile_images/922066349828050944/T6XK6qtj_normal.jpg,303
698,Doylanna,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/709971563232301057/fwEu0Iuo_normal.jpg,302
1607,NAWLINS_504,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/556572643449503744/7yT7LTuU_normal.jpeg,300
1315,Dee Dee,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,299
585,Michael Wood,"RT @KNP2BP: Attended party w/retired FBI

The rank &amp; file #FBI that talk to THESE retired FBI are APPALLED &amp; DISGUSTED about everything #Ob…",https://pbs.twimg.com/profile_images/870444871667941376/Oy5rhaDM_normal.jpg,299
880,Jp,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/927284585813159936/1jk-6rmn_normal.jpg,298
526,RoguePoet,RT @RepDeSantis: Allegations that the Obama Administration purposefully undermined law enforcement efforts against Hezbollah in order to sa…,https://pbs.twimg.com/profile_images/784238510991667200/d03myPPd_normal.jpg,297
169,CountryB4Party,RT @theenemyparty: So today is like the 3rd time the Trump's have gone to Church since being in the White House... President Obama went to…,https://pbs.twimg.com/profile_images/830443364038344706/pvzN35Oy_normal.jpg,295
1026,Canela💋,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/936322501226967041/zrAECERW_normal.jpg,294
1174,Canela💋,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/936322501226967041/zrAECERW_normal.jpg,294
678,kinneret,"It hurts every time I read ""former President Obama"". *sighs*",https://pbs.twimg.com/profile_images/945318872244203520/v7uNQhAC_normal.jpg,293
1794,DL 🦆,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/944511339522936832/DMH6WwPh_normal.jpg,293
2006,mevsem,RT @GirlPosts: RT to spread Holiday joy from OUR president https://t.co/647Bpe7Oiw,https://pbs.twimg.com/profile_images/902717834282897409/2dovsVbX_normal.jpg,293
10,Amy Vassallo,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/1306768578/n679953925_1763310_3893276_normal.jpg,292
1151,Amanda,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/713868948186480640/wjUBHuB4_normal.jpg,292
589,Bryan,@mitchellvii Obama made poetry out of stupid statements that stupid ignorant people related to.,https://pbs.twimg.com/profile_images/788669198931156993/vQnOzLze_normal.jpg,292
593,Niamh❄️🎁🤶🏼,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/939885163923767296/sieF3lay_normal.jpg,291
618,Kathleen M.,@realDonaldTrump You are an asshole. Obama said Merry Christmas ever year. You are fucking delusional.,https://pbs.twimg.com/profile_images/857221083635863552/Y-aW8xc-_normal.jpg,291
1351,MILANA’S FESTIVE CHAI,RT @GucciClout: now this is MY PRESIDENT. merry christmas Obama https://t.co/5ZJYe23P81,https://pbs.twimg.com/profile_images/942306052007108608/ArpeczOC_normal.jpg,291
392,fullyfaceted,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/822555381230669827/ghm7Y4N5_normal.jpg,290
1354,MargieHerseyGerard,RT @TrumpSuperPAC: Obama’s Attorney General Loretta Lynch did everything in her power to make sure Hillary did not pay for her crimes! Obam…,https://pbs.twimg.com/profile_images/1766354749/DSC_3642_normal.JPG,290
1323,Bill E Rayburn,"RT @krassenstein: Obama wore a tan suit and ate fancy mustard and the Republicans lost their sh!t.

Trump colludes with Russia to damage ou…",https://pbs.twimg.com/profile_images/875797964865904640/uKM3FOnS_normal.jpg,290
756,ken derow,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/675434827861086208/9U1EKZbN_normal.jpg,287
64,les❄️,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/937139190373818369/cHkPpi9Z_normal.jpg,287
1194,Michael T Dunn,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/906664220351254528/MKFw_2p9_normal.jpg,285
383,Loralei VanBriggle,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/907254022402334721/qB3Menbh_normal.jpg,285
837,Lex,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/912067709332008961/1j9Au7W6_normal.jpg,285
989,Deirdre Rad,"RT @thehill: WATCH: Obama, Chance the Rapper, Steph Curry appear in PSA https://t.co/lRC1cScG08 https://t.co/yRuHNH3zFS",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,283
1235,Lee McNeil,RT @GrizzleMeister: The path of disaster &amp; destruction that Barry had the country following is little by little being reversed as President…,https://pbs.twimg.com/profile_images/896284351310200832/RfglfwwP_normal.jpg,283
80,Donnie Guoladdle,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/864314438857490433/XQeZAGSx_normal.jpg,280
1101,Suzie Wojtkiewicz,Trump Set To Reverse ANOTHER Shameful Obama Policy https://t.co/3yinVi904E,https://pbs.twimg.com/profile_images/682489593363484672/qvVVcpl3_normal.png,280
792,Kamrie Sylvester⭐️,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/901208544317288448/31L9Bmn1_normal.jpg,280
197,Jacob Gray,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/925841935557853185/ZDIYTb2p_normal.jpg,279
904,Jill Youmans,Very Cool! https://t.co/OURHyoUJHB,https://pbs.twimg.com/profile_images/1842220195/195879_1893190453415_1351163576_32179637_3841763_n_normal.jpg,278
1033,เชมมี่เเมวเมิน,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/942729691663699969/_f_qfRYN_normal.jpg,278
1020,Janis Thornton,"RT @SusanNow3: I will post this EVERYDAY till Trump is gone-
""He is Not my President and I will give him the same respect he gave Obama-non…",https://pbs.twimg.com/profile_images/838057393611239424/Fu1v6Eu2_normal.jpg,278
1184,Julie Kaplan,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/807411408157769728/wbusyd0O_normal.jpg,277
270,Andrew Millman,"RT @tonyposnanski: In the final holiday installment of PETTY AF news...

Barack Obama’s “Merry Christmas” tweet that he posted six hours ag…",https://pbs.twimg.com/profile_images/829721053194833920/cu0F1zq5_normal.jpg,277
369,A C,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/894440322725421056/nOMUZbAR_normal.jpg,276
505,Uncle Drew,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/939386246694129665/pirTCYlx_normal.jpg,276
1926,Celine,Come back! Best Christmas present ever! Please! PLEASE https://t.co/XWDsErcBG6,https://pbs.twimg.com/profile_images/941710647833841665/YcjXerfF_normal.jpg,275
1781,ryan,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/944739343926784005/kpCmEv7j_normal.jpg,273
411,adriana :),RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/909317440445726720/0N5DssOe_normal.jpg,273
829,kaitlyn,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/914721020694499328/ukDwPDCy_normal.jpg,272
296,Wayne Robert Hudson,"President OBAMA Thanks for your service to the United States! December 25, 2017 at 08:15PM",https://pbs.twimg.com/profile_images/419853091496669184/AB1ma8Jw_normal.jpeg,271
176,J. O'Shaughnessy,I totally agree with this.....Trump is a dismal failure &amp; a poor excuse of a human being &amp; history will record him… https://t.co/Y9Oxj4DEvs,https://pbs.twimg.com/profile_images/898798013811961858/4AAxW8Ks_normal.jpg,271
1494,THERESA IZZO,"RT @Pink_About_it: Difference between obama and Trump:

Obama spent holidays hobnobbing with celebrities 

Trump spends Christmas Eve speak…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,271
1932,ScarletsEvilTwin,"RT @FiveRights: Obama is a small, vindictive man who had the chance to use his office to harass a man he hates, so of course he did it.
Was…",https://pbs.twimg.com/profile_images/1231351061/imagesCAKKOXET_normal.jpg,266
1327,renanana,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/921101197695684609/WbUJYw1o_normal.jpg,264
757,Chris,"RT @manny_ottawa: Bill Clinton 
‘I will move US embassy to Jerusalem”
Media-UN: 💤 

Barack Obama
‘I will move US embassy to Jerusalem”
Medi…",https://pbs.twimg.com/profile_images/818938057890086912/_tgNQsNH_normal.jpg,263
491,Diana,"RT @altNOAA: I really wish he would say ""Merry Christmas"" instead of this happy holiday season crap. We need a @POTUS that appreciates #Chr…",https://pbs.twimg.com/profile_images/806714430969024512/QesQVSHN_normal.jpg,263
1155,🗿🗿,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/814264570298716160/lziSyX7J_normal.jpg,262
238,tylah,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/898615764009324545/ErvUZcOr_normal.jpg,262
1980,Sophia,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/938485150291197952/_wLuIUq0_normal.jpg,261
749,FreeEnergy,"RT @Deplorable80210: #QANON #WAKEUP 
#FullDisclosure
IS DC #DARKSTATE CONTROLLED BY/IN PARTNERSHIP WITH MALEVOLENT ET'S? 
1000's OF DC ET S…",https://pbs.twimg.com/profile_images/660407905733189632/RgHdODHW_normal.jpg,261
1210,lil glo,If i was obama I would still hit a lick,https://pbs.twimg.com/profile_images/934811492511297536/fE9dNlqe_normal.jpg,260
1545,Jacque G White,"RT @Logic_Triumphs: You ""Mr. President"" are a fucking hypocrite. Back when Obama was President HE was saying ""Merry Christmas"". And YOU wer…",https://pbs.twimg.com/profile_images/941301531340693504/sF0U5_Kf_normal.jpg,260
1106,Madison,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/925134622794616833/FJMEmFx__normal.jpg,259
43,Jennifer Cesario,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/755224892103024640/mYlzLofR_normal.jpg,259
1118,Paola Arredondo,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/904592359421231104/eImqVsGs_normal.jpg,258
354,Ari Ziv,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/821418898222366720/jGbG20Of_normal.jpg,258
5,francis,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/938848297841696769/7O1XbYpN_normal.jpg,256
661,John Al,RT @ComfortablySmug: Christmas Day under President Obama vs Christmas Day under President Trump https://t.co/4CiwkxIvfw,https://pbs.twimg.com/profile_images/856644305447989248/FqTmtVxX_normal.jpg,256
1863,merry fucking christmas,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/944008836364554240/UgBCJN6n_normal.jpg,256
1498,Great Blue Heron,RT @zettie_geez: @reesetheone1 @WalkerBragman @sheanabana @AlexMLeo @shuboogie @VanDiesel24 @AngryBlackLady Some are too young or too dumb…,https://pbs.twimg.com/profile_images/885781234122665984/_6SC48uH_normal.jpg,255
781,Christian Stafford,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/871049547740532737/ME0uFAhh_normal.jpg,255
1095,Dario,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/732709236862558209/ih1PM3zu_normal.jpg,255
1504,Great Blue Heron,RT @zettie_geez: @reesetheone1 @WalkerBragman @sheanabana @AlexMLeo @shuboogie @VanDiesel24 @AngryBlackLady Some are too young or too dumb…,https://pbs.twimg.com/profile_images/885781234122665984/_6SC48uH_normal.jpg,255
184,JudeDaShiell,"RT @thehill: WATCH: Obama, Chance the Rapper, Steph Curry appear in PSA https://t.co/lRC1cScG08 https://t.co/yRuHNH3zFS",https://pbs.twimg.com/profile_images/572683972372647936/scruKCtZ_normal.jpeg,254
255,Joyce McGill,RT @RWPUSA: Thank you Mr. President. We miss you. https://t.co/QO8NVnL70b,https://pbs.twimg.com/profile_images/806644740389277696/5clWUj03_normal.jpg,254
1389,Ian Hiatt,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/710482606962434048/TYnzFUt0_normal.jpg,254
162,Carla,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/943192630585729024/BSDlhSQq_normal.jpg,254
557,PresidentBigHands,RT @TrumpSuperPAC: https://t.co/NyP8yx94CG’s @washingtonpost is questioning Jesus on the most holy day for Christians! Do these Fake News r…,https://pbs.twimg.com/profile_images/908435693692526592/oxoeiEiu_normal.jpg,253
1893,eliseo 🇲🇽,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/924914747278999552/A1dcHSQO_normal.jpg,252
1621,justsayingit,RT @alynn2361: #SuckUp https://t.co/YJvje0yUAW,https://pbs.twimg.com/profile_images/939674160355315712/F2GQyhYi_normal.jpg,252
305,♡ MOM ♡,THATS MY PRESIDENT 👏🏼👏🏼👏🏼 https://t.co/pnPCdTwVEj,https://pbs.twimg.com/profile_images/922002453733634049/zHGBYf6p_normal.jpg,252
677,❄Andrew Johnson❄,RT @moshekasher: This dude is certainly playing the long game with his secret Islamic identity. https://t.co/ufaAqaT1k9,https://pbs.twimg.com/profile_images/941190678368878592/Ic7hbdt3_normal.jpg,252
2043,Black Jedi,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/936315100780220417/SQc5IamI_normal.jpg,251
332,Daniel,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/916905036306841601/mG0ikgLu_normal.jpg,251
1909,Samantha♡Rivera,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/941127695873789952/m0xMeLX4_normal.jpg,251
